River.x;Hydropeaking_river_type;Hydrokeaking_residual_flow_natural_near_natural;reach;Abiotic_measured_by.x;Date_of_survey.x;Transect;Sampling_point;Time_of_survey;DIstance_Wasseranschlaglinie_m;velocity;Category_Flow_velocity_5_Bewohnbarkeits-klasse;wd_cm;Category_Water_depth;Clogging_6_Klassen;Clogging_3_Klassen;Substrate_type;Algae_cover_Bewuchsdichte_5_Kategorien_1-5;Moos_cover_Deckungsgrad_6_Kategorien_0-5;CPOM_cover_Deckungsgrad_5_Kategorien_1-5;RTK-GPS_Nr;MZB_kick-net_taken_by;Varia;join_key;Abiotic_measured_by.y;Gauging_station;Time_of_survey_before;Time_of_survey_during;Time_of_survey_after;pH_before;pH_during;pH_after;Conductivity_ys_s_before;Conductivity_ys_s_during;Conductivity_ys_s_after;Oxygen_content_mg_l_before;Oxygen_content_mg_l_during;Oxygen_content_mg_l_after;Oxygen_saturation_perc_before;Oxygen_saturation_perc_during;Oxygen_saturation_perc_after;Turbidity_FNU_before;Turbidity_FNU_during;Turbidity_FNU_after;Temperature_C_before;Temperature_C_during;Temperature_C_after;Discharge_m3_s_before;Discharge_m3_s_during;Discharge_m3_s_after;Water_gauge_MueM_before;Water_gauge_MueM_during;Water_gauge_MueM_after;Varia_before;Varia_during;Varia_after;x;y;z;Sampling_site;PORIFERA;CNIDARIA;BRYOZOA...7;PLATYHELMINTHES;PLATYHELMINTHES_Dendrocoelidae;PLATYHELMINTHES_Dugesiidae;PLATYHELMINTHES_Planariidae;"""NEMATHELMINTHES""...13";ANNELIDA;Hirudinea_Erpobdellidae;Hirudinea_Glossiphoniidae;Hirudinea_Hirudidae_(Tachet);Hirudinea_Piscicolidae;Oligochaeta...22;MOLLUSCA;Gastropoda;Gastropoda_Acroloxidae;Gastropoda_Ancylidae_(Tachet);Gastropoda_Bithyniidae;Gastropoda_Ferrissiidae_(Tachet);Gastropoda_Hydrobiidae;Gastropoda_Lymnaeidae;Gastropoda_Neritidae;Gastropoda_Physidae;Gastropoda_Planorbidae;Gastropoda_Valvatidae;Gastropoda_Viviparidae;Gastropoda_Potamopyrgus_antipodarum;Bivalvia...38;Bivalvia_Corbiculidae*;Bivalvia_Dreissenidae*;Bivalvia_Sphaeriidae;Bivalvia_Unionidae;ARTHROPODA;Arachnida_(Inf.-Cl.)_Acari;Arachnida_(Inf.-Cl.)_Acari_Hydracarina;Crustacea;Ostracoda;Copepoda;Amphipoda;Amphipoda_Corophiidae*;Amphipoda_Gammaridae;Amphipoda_Niphargidae;Isopoda;Isopoda_Asellidae;Isopoda_Janiridae*;Mysida;Mysida_Mysidae*;Decapoda;Decapoda_Astacidae;Decapoda_Cambaridae*;Insecta;Ephemeroptera;Ephemeroptera_Ameletidae;Ephemeroptera_Baetidae;Ephemeroptera_Caenidae;Ephemeroptera_Ephemerellidae;Ephemeroptera_Ephemeridae;Ephemeroptera_Heptageniidae;Ephemeroptera_Leptophlebiidae;Ephemeroptera_Oligoneuriidae;Ephemeroptera_Polymitarcyidae;Ephemeroptera_Potamanthidae;Ephemeroptera_Siphlonuridae;Odonata;Odonata_Aeshnidae;Odonata_Calopterygidae;Odonata_Coenagrionidae;Odonata_Cordulegastridae;Odonata_Corduliidae;Odonata_Gomphidae;Odonata_Lestidae;Odonata_Libellulidae;Odonata_Platycnemididae;Plecoptera;Plecoptera_Capniidae;Plecoptera_Chloroperlidae;Plecoptera_Leuctridae;Plecoptera_Nemouridae;Plecoptera_Perlidae;Plecoptera_Perlodidae;Plecoptera_Taeniopterygidae;Heteroptera;Heteroptera_Aphelocheiridae;Heteroptera_Corixidae;Heteroptera_Gerridae;Heteroptera_Hebridae;Heteroptera_Hydrometridae;Heteroptera_Mesoveliidae;Heteroptera_Naucoridae;Heteroptera_Nepidae;Heteroptera_Notonectidae;Heteroptera_Pleidae;Heteroptera_Veliidae;Heteroptera_PUPPE:_Heteroptera;Megaloptera;Megaloptera_Sialidae;Neuroptera;Neuroptera_Osmylidae;Neuroptera_Sisyridae;Coleoptera;Coleoptera_Curculionidae;Coleoptera_Chrysomelidae;Coleoptera_Dryopidae;Coleoptera_Dytiscidae;Coleoptera_Elmidae_(Larve);Coleoptera_Elmidae_(adult);Coleoptera_Elmis_sp.;Coleoptera_Elmis_sp._(adult);Coleoptera_Esolus_sp.;Coleoptera_Esolus_sp._(adult);Coleoptera_Limnius_sp._;Coleoptera_Limnius_sp.__(adult);Coleoptera_Oulimnius_sp.;Coleoptera_Riolus_sp.;Coleoptera_Gyrinidae;Coleoptera_Haliplidae;Coleoptera_Helophoridae_(Tachet);Coleoptera_Hydraenidae;Coleoptera_Hydrochidae_(Tachet);Coleoptera_Hydrophilidae;Coleoptera_Hydroscaphidae;Coleoptera_Hygrobiidae;Coleoptera_Noteridae;Coleoptera_Psephenidae;Coleoptera_Scirtidae;Coleoptera_Spercheidae_(Tachet);Trichoptera;Trichoptera_Apataniidae;Trichoptera_Beraeidae;Trichoptera_Brachycentridae;Trichoptera_Ecnomidae;Trichoptera_Glossosomatidae;Trichoptera_Goeridae;Trichoptera_Helicopsychidae;Trichoptera_Hydropsychidae;Trichoptera_Hydroptilidae;Trichoptera_Lepidostomatidae;Trichoptera_Leptoceridae;Trichoptera_Limnephilidae;Trichoptera_Molannidae;Trichoptera_Odontoceridae;Trichoptera_Philopotamidae;Trichoptera_Phryganeidae;Trichoptera_Polycentropodidae;Trichoptera_Psychomyiidae;Trichoptera_Ptilocolepidae;Trichoptera_Rhyacophilidae;Trichoptera_Sericostomatidae;Trichoptera_PUPPE:_Rhyacophilidae;Trichoptera_PUPPE:_Trichoptera;Lepidoptera;Diptera;Diptera_Anthomyiidae/Muscidae;Diptera_Athericidae;Diptera_Atherix_ibis;Diptera_Ibisia_marginata;Diptera_Blephariceridae;Diptera_Blephericera_sp.;Diptera_Hapalothrix_sp.;Diptera_Liponeura_sp.;Diptera_Ceratopogonidae;Diptera_Chaoboridae;Diptera_Chironomidae;Diptera_sF._Diamesinae;Diptera_sF._Orthocladiinae;Diptera_sF._Tanypodinae;Diptera_Tr._Tanytarsini;Diptera_Tr._Chironomini;Diptera_Pseudodiamesa_sp.;Diptera_Culicidae;Diptera_Cylindrotomidae;Diptera_Dixidae;Diptera_Dolichopodidae;Diptera_Empididae;Diptera_Ephydridae;Diptera_Limoniidae/Pediciidae;Diptera_Antocha_sp._;Diptera_Dicranota_sp.;Diptera_Eloeophila_sp.;Diptera_Hexatoma_sp._;Diptera_Molophilus_sp.;Diptera_Rhabdomastix_sp.;Diptera_Rhypholophus_sp.;Diptera_Psychodidae;Diptera_Ptychopteridae;Diptera_Rhagionidae;Diptera_Scathophagidae;Diptera_Sciomyzidae;Diptera_Simuliidae;Diptera_Stratiomyidae;Diptera_Syrphidae;Diptera_Tabanidae;Diptera_Thaumaleidae;Diptera_Tipulidae;Diptera_PUPPE:_Chironomidae/Diptera;Diptera_PUPPE:_Simuliidae
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;1;1;09:30:00;0.45;1;1;16;;none;none;25 mm > x > 2.5 mm;2;0;1;3;Diego;;SR-1-1;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743332.409;1251642.107;597.306;SR;;;;;;;;1;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;106;;;;;4;;;;;;;;;;;;;24;34;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;7;0;1;;5;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;68;1;51;;16;;;;;;;1;;11;10;1;;;;;;;;;;;;;;;;;;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;1;2;09:20:00;3;13;3;70;;none;none;250 mm > x > 25 mm;2;0;1;2;Diego;;SR-1-2;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743330.389;1251643.655;596.752;SR;;;;;;;;2;;;;;;4;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;16;;;;67;;;;;;;;;;;;;;;;;;3;48;1;;;;;;;;;;;;;;;;;;;;;;;;;;;15;0;1;;7;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;;0;;;;1;;17;1;14;2;;;;;;;;2;;7;1;6;;;;;;;;;;;1;;;;;;1;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;1;3;09:15:00;4.55;5;3;89;;none;none;250 mm > x > 25 mm;2;0;1;1;Diego;;SR-1-3;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743329.05;1251644.468;596.608;SR;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;1;;;;;;;;;;;;;6;;1;;62;1;;;;1;;;;;;;;;;;5;;1;35;1;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;41;;30;1;10;;;;;;;1;;3;;3;;;;;;;;;;;2;;;;;;3;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;2;1;09:50:00;0.4;5;3;25;;none;none;250 mm > x > 25 mm;3;0;1;6;Diego;;SR-2-1;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743344.568;1251656.954;597.167;SR;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;88;;;;97;4;;;;;;;;;;;;;;;;;1;54;5;;2;;;;;;;;;;;;;;;;;;;;;;;;;8;0;;;7;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;0;;;;;;55;8;40;;7;;;;;;;;;0;;;;;;;;;;;;;1;;;;;;4;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;2;2;09:45:00;1.6;44;5;57;;none;none;250 mm > x > 25 mm;2;0;1;5;Diego;;SR-2-2;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743343.282;1251657.532;596.905;SR;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;54;;;;;;;;;;;;;;;;;;;23;2;1;;3;;;;;;;;;;;;;;;;;;;;;;;;9;2;;;2;;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;0;;;;;;16;5;11;;;;;;;;;1;;3;;3;;;;;;;;;;;2;;;;;;;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;2;3;09:40:00;2.65;33;5;65;;none;none;250 mm > x > 25 mm;2;0;1;4;Diego;;SR-2-3;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743342.309;1251657.984;596.816;SR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;40;;;;55;;;;;;;;;;;;;;;;;;1;28;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;0;;;;;;50;6;42;;2;;;;;;;;;2;1;1;;;;;;;;;;;2;;;;;;3;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;3;1;10:15:00;0.6;24;3;19;;none;none;250 mm > x > 25 mm;2;0;1;9;Diego;;SR-3-1;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743350.691;1251666.337;597.607;SR;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;290;;;;227;;;;;;;;;;;;;;;;;;;63;14;3;9;15;;;;;;;;;;;;;;;;;;;;;;;;10;0;1;;6;;3;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;;;;5;5;;0;;;;;;127;10;96;;21;;;;;;;4;;7;3;4;;;;;;;;;;;5;;;;;;4;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;3;2;10:05:00;1.7;83;4;30;;none;none;250 mm > x > 25 mm;2;0;1;8;Diego;Mit CPOM im Substrat, an der Oberfläche nicht sichtbar;SR-3-2;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743349.449;1251666.368;597.482;SR;;;;;;;;1;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197;;;;232;2;;;;;;;;;;;;;;;;;1;112;30;6;7;22;;;;;;;;;;;;;;;;;;;;;;;;66;2;3;;22;2;41;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;4;;;;;;;1;1;;0;;;;2;;113;9;64;2;38;;;;;;;1;;9;1;8;;;;;;;;;;;392;;;;;;;2
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;3;3;10:00:00;3.15;47;5;50;;none;none;250 mm > x > 25 mm;3;1;1;7;Diego;;SR-3-3;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743347.875;1251666.66;597.242;SR;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;378;;;;215;1;;;;;;;;;;;;;;;;1;1;57;14;4;3;22;;;;;;;;;;;;;;;;;;;;;;;;30;4;3;1;11;3;16;;;;;;;2;;;;;;;;;;;;;;;;;3;;;;;;;;;;6;;6;;;;;;;7;7;;0;;;;;;864;136;728;;;;;;;;;7;;29;27;2;;;;;;;;;;;411;;;;;;9;2
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;4;1;10:35:00;0.6;1;1;21;;none;none;250 mm > x > 25 mm;3;0;1;12;Diego;;SR-4-1;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743380.451;1251668.174;598.151;SR;;;;;;;;2;;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;;1;;212;1;;;;;;;;;;;;;;;;;4;100;10;;3;;;;;;;;;;;;;;;;;;;;;;;;;7;1;1;1;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;0;;;0;;;;1;;192;38;124;1;29;;;;;;;2;;13;2;11;;;;;;1;;;;;2;;;;;;4;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;4;2;10:30:00;3.5;11;3;24;;none;none;250 mm > x > 25 mm;3;0;1;11;Diego;Mit CPOM im Substrat, an der Oberfläche nicht sichtbar;SR-4-2;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743380.779;1251671.052;598.062;SR;;;;;;;;5;;1;;;;52;;;;;;;;;;;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;;;;418;;;;196;6;;;;;;;;;;;;;;;;;;69;9;6;7;1;;;;;;;;;;;;;;;;;;;;;;;;59;3;9;1;16;2;34;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;1;;4;;;;;;;5;5;;0;;;;2;;718;99;596;3;20;;;;;;;18;;25;12;8;;2;3;;;;;;;;2;;;;;;16;
Sitter;;Residual flow;SR;Diego, Manuel;22.03.2022;4;3;10:25:00;7.7;33;5;70;;none;none;250 mm > x > 25 mm;3;1;1;10;Diego;;SR-4-3;Diego, Manuel;Sitter-StGallen-Brüggen;09:30:00;10:00:00;10:40:00;8.58;8.6;8.67;445;441;432;13.14;13.25;13.39;;;;1.03;1.06;1.03;4;4.5;5.3;6;2.5;2.5;575.26;575.22;575.22;"Sitter-Appenzell (LH2112) um 10:30 = 1.41 m3/s; Rotbach-Bühler-Au (AR9105) um 10:30 = 0.133 m3/s";;;2743380.264;1251674.981;597.709;SR;;;;;;;;;;;;;;22;;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;153;;;;72;1;;;;;;;;;;;;;;;;1;;13;13;1;1;;;;;;;;;;;;;;;;;;;;;;;;;46;2;8;;15;2;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;4;;;;;;;0;;;0;;;;3;;317;8;260;1;48;;;;;;;30;;21;19;1;;1;;;;;;;;;8;;;;;;8;
Thur;2b;Hydropeaking;S5;Diego, Manuel;23.03.2022;1;1;09:30:00;4.35;5;3;13;;none;none;250 mm > x > 25 mm;1;0;1;3;Diego;Mit CPOM im Substrat, an der Oberfläche nicht sichtbar;S5-1-1;Diego, Manuel;Sitter-StGallen-Brüggen;09:35:00;10:00:00;10:45:00;8.47;8.47;8.56;399;398;392;12.32;12.47;12.77;;;;1.29;1.08;1.17;6.3;6.3;6.8;6.2;3.4;2.5;575.36;575.26;575.22;"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 16 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";2734155.885;1262173.609;458.026;S5;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;;;;;;106;;1;;170;2;;;;;;;;;;;;;;;;;3;12;5;;1;1;;;;;;;;;;;;;;;;;;;;;;;;4;0;1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;0;;;0;;;;;;294;;165;10;119;;;;;;;4;;0;;;;;;;;;;;;;2;;;;;;33;
Thur;2b;Hydropeaking;S5;Diego, Manuel;23.03.2022;1;2;06:00:00;10.85;22;3;51;;none;none;250 mm > x > 25 mm;1;0;1;2;Diego;;S5-1-2;Diego, Manuel;Sitter-StGallen-Brüggen;09:35:00;10:00:00;10:45:00;8.47;8.47;8.56;399;398;392;12.32;12.47;12.77;;;;1.29;1.08;1.17;6.3;6.3;6.8;6.2;3.4;2.5;575.36;575.26;575.22;"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 16 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";2734160.239;1262178.668;457.688;S5;;;;;;;;;;;;;;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;74;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;0;;;0;;;;1;;174;;93;11;70;;;;;;;4;;0;;;;;;;;;;;;;3;;;;;;25;
Thur;2b;Hydropeaking;S5;Diego, Manuel;23.03.2022;1;3;09:20:00;17.25;44;5;74;;none;none;250 mm > x > 25 mm;1;0;1;1;Diego;;S5-1-3;Diego, Manuel;Sitter-StGallen-Brüggen;09:35:00;10:00:00;10:45:00;8.47;8.47;8.56;399;398;392;12.32;12.47;12.77;;;;1.29;1.08;1.17;6.3;6.3;6.8;6.2;3.4;2.5;575.36;575.26;575.22;"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 16 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";2734164.721;1262182.585;457.476;S5;;;;;;;;1;;;;;;62;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;10;;;;86;;;;;;;;;;;;;;;;;;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;3;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;0;;;0;;;;1;;96;;59;3;34;;;;;;;5;;0;;;;;;;;;;;;;1;;;;;;17;
Thur;2b;Hydropeaking;S5;Diego, Manuel;23.03.2022;2;1;09:50:00;1.9;11;3;16;;none;none;250 mm > x > 25 mm;1;0;1;6;Diego;;S5-2-1;Diego, Manuel;Sitter-StGallen-Brüggen;09:35:00;10:00:00;10:45:00;8.47;8.47;8.56;399;398;392;12.32;12.47;12.77;;;;1.29;1.08;1.17;6.3;6.3;6.8;6.2;3.4;2.5;575.36;575.26;575.22;"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 16 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";2734187.861;1262146.996;458.015;S5;;;;;;;;;;;;;;29;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;;;;;;;;;;;;;;25;;1;;111;3;;;;;;;;;;;;;;;;;;16;;;1;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;0;;;0;;;;3;;93;;54;5;34;;;;;;;1;;0;;;;;;;;;;;;;1;;;;;;19;
Thur;2b;Hydropeaking;S5;Diego, Manuel;23.03.2022;2;2;09:40:00;10.3;27;5;41;;none;none;250 mm > x > 25 mm;2;1;1;5;Diego;;S5-2-2;Diego, Manuel;Sitter-StGallen-Brüggen;09:35:00;10:00:00;10:45:00;8.47;8.47;8.56;399;398;392;12.32;12.47;12.77;;;;1.29;1.08;1.17;6.3;6.3;6.8;6.2;3.4;2.5;575.36;575.26;575.22;"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 16 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";2734194.159;1262153.598;457.796;S5;;;;;;;;;;1;;;;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;115;;;;;;;;;;;;;;;;;;;4;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;6;0;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;0;;;0;;;;;;64;1;35;4;24;;;;;;;1;;1;;1;;;;;;;;;;;1;;;;;;6;
Thur;2b;Hydropeaking;S5;Diego, Manuel;23.03.2022;2;3;09:25:00;17.7;74;5;62;;none;none;250 mm > x > 25 mm;1;0;1;4;Diego;;S5-2-3;Diego, Manuel;Sitter-StGallen-Brüggen;09:35:00;10:00:00;10:45:00;8.47;8.47;8.56;399;398;392;12.32;12.47;12.77;;;;1.29;1.08;1.17;6.3;6.3;6.8;6.2;3.4;2.5;575.36;575.26;575.22;"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 16 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";2734197.665;1262157.816;457.602;S5;;;;;;;;2;;1;;;;61;;;;;;;;;;;;;;;;;;;;;;2;;;1;;;;;;;;;;;;;;;;39;;;;99;1;;;;1;;;;;;;;;;;;;;15;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;17;0;6;;10;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;0;;;0;;;;3;;100;2;72;5;21;;;;;;;8;;0;;;;;;;;;;;;;8;;;;;;13;
Thur;2b;Hydropeaking;S5;Diego, Manuel;23.03.2022;3;1;10:15:00;5.2;14;3;18;;none;none;250 mm > x > 25 mm;1;0;1;9;Diego;;S5-3-1;Diego, Manuel;Sitter-StGallen-Brüggen;09:35:00;10:00:00;10:45:00;8.47;8.47;8.56;399;398;392;12.32;12.47;12.77;;;;1.29;1.08;1.17;6.3;6.3;6.8;6.2;3.4;2.5;575.36;575.26;575.22;"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 17 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";"Thur-Halden = 16 m3/s, 455.66 MüM; Schaum am Untersuchungsstandort";2734202.938;1262131.882;458.091;S5;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;;;;125;;;;;;;;;;;;;;;;;1;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;1;;2;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;0;;;0;;;;2;;68;;43;5;20;;;;;;;7;;2;1;1;;;;;;;;;;;8;;;;;1;5;
